,Timestamp,High,Low,Open,Close,Volume,Score
29,1580342400,9553.125977,9230.897461,9316.016602,9508.993164,32378792851.0,0.113501573
30,1580428800,9521.706055,9230.776367,9508.313477,9350.529297,29432489719.0,0.057368208
31,1580515200,9439.323242,9313.239258,9346.357422,9392.875,25922656496.0,0.0
32,1580601600,9468.797852,9217.824219,9389.820313,9344.365234,30835736946.0,0.285209192
33,1580688000,9540.37207,9248.633789,9344.683594,9293.521484,30934096509.0,0.233603351
34,1580774400,9331.265625,9112.811523,9292.841797,9180.962891,29893183716.0,0.092369295
35,1580860800,9701.299805,9163.704102,9183.416016,9613.423828,35222060874.0,0.109838598
36,1580947200,9824.619141,9539.818359,9617.821289,9729.801758,37628823716.0,0.182318157
37,1581033600,9834.716797,9726.00293,9726.00293,9795.943359,34522718159.0,0.352361353
38,1581120000,9876.749023,9678.910156,9793.070313,9865.119141,35172043762.0,0.18042978
39,1581206400,10129.43555,9850.392578,9863.894531,10116.67383,35807884663.0,0.369356446
40,1581292800,10165.76563,9784.563477,10115.55957,9856.611328,39386548075.0,0.13323137
41,1581379200,10210.05273,9729.334961,9855.891602,10208.23633,37648059389.0,0.134297715
42,1581465600,10393.61133,10202.3877,10202.3877,10326.05469,43444303830.0,3.89e-05
43,1581552000,10457.62695,10116.16113,10323.96094,10214.37988,49356071373.0,-0.034214577
44,1581638400,10321.99609,10125.53418,10211.55078,10312.11621,43338264162.0,0.228516524
45,1581724800,10341.55566,9874.427734,10313.85645,9889.424805,43865054831.0,0.153844302
46,1581811200,10053.96875,9722.386719,9889.179688,9934.433594,43374780305.0,0.0
47,1581897600,9938.81543,9507.637695,9936.560547,9690.142578,45998298413.0,-0.181762738
48,1581984000,10161.93555,9632.382813,9691.230469,10141.99609,47271023953.0,0.0
49,1582070400,10191.67578,9611.223633,10143.79883,9633.386719,46992019710.0,0.068890243
50,1582156800,9643.216797,9507.900391,9629.325195,9608.475586,44925260237.0,-0.195452192
51,1582243200,9723.014648,9589.743164,9611.782227,9686.441406,40930547513.0,-0.057773911
52,1582329600,9698.231445,9600.728516,9687.707031,9663.181641,35838025154.0,0.333221416
53,1582416000,9937.404297,9657.791016,9663.318359,9924.515625,41185185761.0,0.386245334
54,1582502400,9951.746094,9537.042969,9921.583008,9650.174805,45080496648.0,-0.141236038
55,1582588800,9652.737305,9305.021484,9651.3125,9341.705078,42515259129.0,0.007490743
56,1582675200,9354.77832,8704.426758,9338.290039,8820.522461,50420050762.0,-0.035238002
57,1582761600,8932.892578,8577.199219,8825.09375,8784.494141,45470195695.0,0.138136303
58,1582848000,8890.456055,8492.932617,8788.728516,8672.455078,44605450443.0,0.048444014
59,1582934400,8775.631836,8599.508789,8671.212891,8599.508789,35792392544.0,-0.396131623
60,1583020800,8726.796875,8471.212891,8599.758789,8562.454102,35349164300.0,0.0
61,1583107200,8921.308594,8532.630859,8563.264648,8869.669922,42857674409.0,0.0
62,1583193600,8901.598633,8704.990234,8865.387695,8787.786133,42386715821.0,-0.064964587
63,1583280000,8843.366211,8712.431641,8788.541992,8755.246094,34746706368.0,-0.133801932
64,1583366400,9142.054688,8757.253906,8760.285156,9078.762695,39698054597.0,0.094971265
65,1583452800,9167.695313,9032.079102,9078.308594,9122.545898,40826885651.0,0.035266
66,1583539200,9163.220703,8890.744141,9121.600586,8909.954102,36216930370.0,0.0
67,1583625600,8914.34375,8105.25293,8908.206055,8108.116211,39973102121.0,0.0
68,1583712000,8177.793457,7690.098145,8111.146484,7923.644531,46936995808.0,-0.113207582
69,1583798400,8136.945313,7814.763184,7922.146973,7909.729492,42213940994.0,0.02796996
70,1583884800,7950.814453,7642.8125,7910.089844,7911.430176,38682762605.0,0.011896522
71,1583971200,7929.116211,4860.354004,7913.616211,4970.788086,53980357243.0,-0.498977939
72,1584057600,5838.114746,4106.980957,5017.831055,5563.707031,74156772075.0,-0.133900054
73,1584144000,5625.226563,5125.069336,5573.077637,5200.366211,36154506008.0,0.150872191
74,1584230400,5836.64502,5169.283203,5201.066895,5392.314941,33997889639.0,0.0
75,1584316800,5385.229492,4575.35791,5385.229492,5014.47998,45368026430.0,-0.161687187
76,1584403200,5371.348633,4981.90918,5002.578125,5225.629395,38622642935.0,0.0
77,1584489600,5331.833984,5069.335938,5227.11377,5238.438477,37878801016.0,0.02571246
78,1584576000,6329.73584,5236.96875,5245.416504,6191.192871,51000731797.0,-0.185042786
79,1584662400,6844.261719,5865.781738,6191.653809,6198.77832,54442976103.0,0.0
80,1584748800,6378.135254,5932.823242,6206.521484,6185.066406,42494390880.0,-0.133436859
81,1584835200,6359.697266,5823.713867,6185.558105,5830.254883,40099664740.0,0.0
82,1584921600,6443.93457,5785.004395,5831.374512,6416.314941,46491916000.0,-0.116797893
83,1585008000,6789.022949,6411.066406,6436.642578,6734.803711,48221910672.0,0.071061865
84,1585094400,6892.51123,6536.92627,6738.716797,6681.062988,44590107888.0,0.12890019
85,1585180800,6735.463867,6590.962891,6675.170898,6716.44043,35319797642.0,0.020831507
86,1585267200,6793.836426,6466.70166,6719.38916,6469.79834,34585598367.0,-0.011101002
87,1585353600,6467.500977,6117.837891,6467.253906,6242.193848,34885225901.0,0.100453015
88,1585440000,6250.467285,5920.085938,6245.624512,5922.042969,28373690931.0,0.112418781
89,1585526400,6517.195801,5903.234375,5925.538574,6429.841797,37101651525.0,0.015881456
90,1585612800,6504.515137,6374.162109,6430.606445,6438.644531,32786468812.0,-0.103538382
91,1585699200,6612.57373,6202.373535,6437.319336,6606.776367,40346426266.0,-0.03170234
92,1585785600,7088.247559,6595.918457,6606.776367,6793.624512,47660646124.0,0.043409651
93,1585872000,7003.220703,6673.335938,6797.396484,6733.387207,38976504903.0,0.040276212
94,1585958400,6878.953613,6696.484863,6738.382813,6867.527344,33185988584.0,0.0
95,1586044800,6883.414063,6715.929199,6862.537598,6791.129395,29510409856.0,0.181810704
96,1586131200,7271.78125,6782.889648,6788.049805,7271.78125,46896904615.0,0.062082795
97,1586217600,7427.939453,7136.714355,7273.644043,7176.414551,44243482668.0,0.022279398
98,1586304000,7356.223633,7153.305664,7179.283203,7334.098633,37563249549.0,-0.006822981
99,1586390400,7341.448242,7179.094238,7337.966309,7302.089355,34815139178.0,-0.047593015
100,1586476800,7303.81543,6802.475098,7303.81543,6865.493164,43622840992.0,0.041238276
101,1586563200,6926.069824,6789.920898,6867.44043,6859.083008,31222085946.0,-0.249970615
102,1586649600,7119.947266,6811.078125,6858.067871,6971.091797,35759567632.0,0.0
103,1586736000,6965.616699,6668.259766,6965.616699,6845.037598,38619308647.0,-0.081321525
104,1586822400,6958.557129,6793.821289,6843.281738,6842.427734,34110434052.0,0.145422147
105,1586908800,6928.664551,6633.402832,6845.561523,6642.109863,32288311031.0,0.128186264
106,1586995200,7134.450684,6555.504395,6640.454102,7116.804199,46783242377.0,0.147362299
107,1587081600,7167.183105,7050.332031,7116.552734,7096.18457,32513423567.0,0.103606109
108,1587168000,7269.956543,7089.24707,7092.291504,7257.665039,32447188386.0,0.0
109,1587254400,7280.521973,7167.054688,7260.922363,7189.424805,31311210215.0,0.200411771
110,1587340800,7240.290527,6835.50293,7186.873535,6881.958496,37747113936.0,-0.192859481
111,1587427200,6934.551758,6834.442383,6879.78418,6880.323242,32589741511.0,-0.072770001
112,1587513600,7145.865723,6867.781738,6879.44043,7117.20752,33249153866.0,-0.008267348
113,1587600000,7491.785156,7081.594727,7121.306152,7429.724609,43500782316.0,0.0
114,1587686400,7574.195801,7434.181641,7434.181641,7550.900879,34636526286.0,0.021712527
115,1587772800,7641.36377,7521.672363,7550.48291,7569.936035,32941541447.0,0.0
116,1587859200,7700.594238,7561.407715,7570.13916,7679.867188,33070154491.0,0.0
117,1587945600,7795.601074,7679.418945,7679.418945,7795.601074,36162144725.0,-0.0319548
118,1588032000,7814.527344,7730.806641,7796.970215,7807.058594,33187959921.0,0.022661281
119,1588118400,8871.753906,7786.049316,7806.712402,8801.038086,60201052203.0,0.165929773
120,1588204800,9440.650391,8533.255859,8797.669922,8658.553711,66964629541.0,-0.015578843
121,1588291200,9048.023438,8667.763672,8672.782227,8864.766602,44068389997.0,-0.144935584
122,1588377600,9007.1875,8811.366211,8869.057617,8988.59668,40134388683.0,0.1109474
123,1588464000,9167.78125,8830.97168,8983.614258,8897.46875,47101785174.0,0.0
124,1588550400,8956.90625,8645.024414,8895.745117,8912.654297,45718796276.0,-0.017463669
125,1588636800,9062.415039,8856.827148,8912.832031,9003.070313,43148462663.0,0.155015922
126,1588723200,9411.467773,8966.706055,9007.441406,9268.761719,49371886931.0,0.037034503
127,1588809600,9992.664063,9138.322266,9261.895508,9951.518555,61112700562.0,0.114025119
128,1588896000,9996.743164,9767.172852,9936.162109,9842.666016,51780748042.0,0.01658812
129,1588982400,9913.863281,9580.644531,9840.90625,9593.896484,46566121841.0,-0.099348564
130,1589068800,9595.581055,8395.107422,9591.168945,8756.430664,63325279337.0,-0.257129818
131,1589155200,9033.470703,8374.323242,8755.535156,8601.795898,57119858802.0,0.05991362
132,1589241600,8949.898438,8569.643555,8610.385742,8804.477539,42142717533.0,0.288632965
133,1589328000,9317.878906,8805.387695,8805.387695,9269.987305,45558144023.0,-0.099332003
134,1589414400,9793.268555,9255.035156,9271.329102,9733.72168,56426907637.0,-0.05932608
135,1589500800,9755.828125,9261.398438,9734.291016,9328.197266,48158802327.0,0.181625897
136,1589587200,9564.205078,9260.694336,9333.240234,9377.013672,36164766408.0,0.0
137,1589673600,9823.001953,9349.545898,9374.929688,9670.739258,40084250663.0,0.655572265
138,1589760000,9906.030273,9570.359375,9675.695313,9726.575195,41827139896.0,0.229476221
139,1589846400,9836.047852,9539.624023,9727.063477,9729.038086,39254288955.0,0.325255682
140,1589932800,9804.793945,9447.201172,9725.329102,9522.981445,36546239703.0,0.100231401
141,1590019200,9555.242188,8869.930664,9522.740234,9081.761719,39326160532.0,0.070030836
142,1590105600,9232.936523,9008.638672,9080.334961,9182.577148,29810773699.0,0.105262807
143,1590192000,9302.501953,9118.108398,9185.0625,9209.287109,27727866812.0,0.0
144,1590278400,9288.404297,8787.250977,9212.283203,8790.368164,32518803300.0,0.552936946
145,1590364800,8951.005859,8719.667969,8786.107422,8906.93457,31288157264.0,0.0
146,1590451200,8991.967773,8757.293945,8909.585938,8835.052734,29584186947.0,0.047619042
147,1590537600,9203.320313,8834.157227,8837.380859,9181.017578,32740536902.0,-0.0138906
148,1590624000,9546.319336,9148.457031,9184.945313,9525.750977,34367073114.0,0.047801169
149,1590710400,9573.666992,9379.338867,9528.355469,9439.124023,32896642044.0,0.026315407
150,1590796800,9704.030273,9366.729492,9438.914063,9700.414063,32722975141.0,0.0
151,1590883200,9700.34375,9432.296875,9700.105469,9461.058594,27773290299.0,0.0
152,1590969600,10199.56543,9450.899414,9463.605469,10167.26855,35198901068.0,0.259239678
153,1591056000,10182.34082,9460.571289,10162.97363,9529.803711,39137252109.0,-0.070075446
154,1591142400,9682.859375,9471.84668,9533.760742,9656.717773,25007459262.0,0.025899577
155,1591228800,9887.610352,9525.24707,9655.854492,9800.636719,25921805072.0,0.04902295
156,1591315200,9869.237305,9663.216797,9800.21582,9665.533203,23509628646.0,0.108747097
157,1591401600,9773.431641,9591.024414,9664.904297,9653.679688,20438419222.0,0.0
158,1591488000,9768.498047,9458.150391,9653.00293,9758.852539,25015250846.0,0.0
159,1591574400,9782.306641,9675.885742,9760.063477,9771.489258,21486346312.0,0.187673097
160,1591660800,9836.369141,9664.719727,9774.360352,9795.700195,23717842783.0,0.045004051
161,1591747200,9908.896484,9728.291016,9794.119141,9870.094727,25706567601.0,0.044068995
162,1591833600,9938.297852,9263.069336,9870.078125,9321.78125,30247143440.0,0.0
163,1591920000,9540.46582,9285.851563,9320.69043,9480.84375,22610564515.0,-0.025374573
164,1592006400,9493.211914,9396.009766,9480.735352,9475.277344,17564322315.0,0.304911659
165,1592092800,9482.270508,9347.59375,9477.553711,9386.788086,18991732746.0,0.0
166,1592179200,9504.860352,8990.175781,9386.035156,9450.702148,26699704768.0,0.081413321
167,1592265600,9579.430664,9400.445313,9454.266602,9538.024414,21565537209.0,-0.052483563
168,1592352000,9540.422852,9327.339844,9533.78418,9480.254883,20177709879.0,0.0
169,1592438400,9482.782227,9328.395508,9481.567383,9411.84082,17770083003.0,-0.064978172
170,1592524800,9440.875977,9274.295898,9410.293945,9288.018555,19632223107.0,-0.039275949
171,1592611200,9394.97168,9247.379883,9290.959961,9332.34082,17130541557.0,0.0
172,1592697600,9401.107422,9300.430664,9330.926758,9303.629883,15324301169.0,0.0
173,1592784000,9655.073242,9296.87207,9300.915039,9648.717773,21104009514.0,0.032852081
174,1592870400,9670.541016,9547.24707,9644.076172,9629.658203,17006433272.0,-0.020613432
175,1592956800,9680.367188,9278.233398,9632.149414,9313.610352,18961716076.0,0.089712249
176,1593043200,9340.161133,9095.324219,9314.126953,9264.813477,18616048626.0,0.0
177,1593129600,9310.516602,9101.738281,9260.995117,9162.917969,18341465837.0,0.120103845
178,1593216000,9207.810547,8998.216797,9167.824219,9045.390625,17273093144.0,0.0
179,1593302400,9197.546875,8975.525391,9048.460938,9143.582031,14560870760.0,0.0
180,1593388800,9237.573242,9041.875977,9140.029297,9190.854492,16460547078.0,0.140370142
181,1593475200,9217.835938,9084.837891,9185.581055,9137.993164,15735797744.0,0.000950385
182,1593561600,9309.754883,9104.735352,9145.985352,9228.325195,15971550355.0,-0.029714488
183,1593648000,9274.962891,9036.623047,9231.139648,9123.410156,16338916796.0,-0.001557086
184,1593734400,9202.344727,9058.794922,9124.842773,9087.303711,13078970999.0,0.0
185,1593820800,9183.295898,9053.629883,9084.233398,9132.488281,12290528515.0,0.0
186,1593907200,9162.183594,8977.015625,9126.09082,9073.942383,12903406143.0,0.0
187,1593993600,9375.474609,9058.664063,9072.849609,9375.474609,17889263252.0,0.130376857
188,1594080000,9360.617188,9201.81543,9349.161133,9252.277344,13839652595.0,0.04777712
189,1594166400,9450.335938,9249.5,9253.020508,9428.333008,19702359883.0,0.0
190,1594252800,9431.378906,9234.999023,9427.994141,9277.967773,18000702524.0,-0.105355395
191,1594339200,9287.47168,9118.001953,9273.357422,9278.807617,16860035605.0,0.014232898
192,1594425600,9293.532227,9199.485352,9277.511719,9240.34668,13249910444.0,-0.079995281
193,1594512000,9319.418945,9197.450195,9241.054688,9276.5,14452361907.0,0.083480606
194,1594598400,9306.405273,9224.292969,9277.205078,9243.614258,17519821266.0,-0.004276954
195,1594684800,9283.841797,9171.661133,9238.703125,9243.213867,18085038362.0,0.080570798
196,1594771200,9275.325195,9171.933594,9241.897461,9192.836914,15844731575.0,0.084682356
197,1594857600,9214.3125,9088.947266,9191.980469,9132.227539,15713967523.0,0.008012178
198,1594944000,9182.253906,9089.202148,9131.8125,9151.392578,13944570749.0,-0.022302891
199,1595030400,9230.983398,9100.824219,9151.183594,9159.040039,12252601475.0,0.0
200,1595116800,9201.398438,9097.632813,9158.005859,9185.817383,12939002784.0,0.0
201,1595203200,9214.270508,9137.509766,9187.220703,9164.231445,13755604146.0,-0.030320182
202,1595289600,9407.262695,9149.389648,9162.514648,9374.887695,18069581956.0,0.194394422
203,1595376000,9530.518555,9319.65332,9375.080078,9525.363281,16532254884.0,0.14935992
204,1595462400,9610.24707,9483.003906,9527.141602,9581.072266,18146399002.0,0.093818682
205,1595548800,9623.336914,9481.454102,9585.514648,9536.892578,16552768325.0,0.155699787
206,1595635200,9704.556641,9530.211914,9539.485352,9677.113281,16610070933.0,0.0
207,1595721600,10023.80762,9652.847656,9680.234375,9905.166992,20507998997.0,-0.101762867
208,1595808000,11298.22168,9903.969727,9905.217773,10990.87305,35359749590.0,0.13318645
209,1595894400,11204.32715,10632.63184,11017.46387,10912.82324,28766551142.0,0.152400935
210,1595980800,11304.39746,10856.1416,10912.95313,11100.46777,24617249715.0,0.128815612
211,1596067200,11169.35645,10895.45508,11099.83301,11111.21387,22857247901.0,0.184661458
212,1596153600,11415.86426,10987.05371,11110.21094,11323.4668,23160469766.0,0.093991434
213,1596240000,11794.77539,11239.68262,11322.57031,11759.59277,26075670303.0,0.384929678
214,1596326400,12034.14453,11018.12988,11758.76465,11053.61426,27410067336.0,0.0
215,1596412800,11453.0791,11012.41504,11043.76855,11246.34863,20271713443.0,0.17223883
216,1596499200,11385.38184,11094.14551,11246.20313,11205.89258,21250197042.0,0.070725579
217,1596585600,11786.61719,11158.28516,11203.82324,11747.02246,24411254471.0,0.211525827
218,1596672000,11902.33594,11598.71387,11749.87109,11779.77344,23400740340.0,0.158754696
219,1596758400,11898.03809,11408.59375,11778.89453,11601.47266,23132312867.0,0.145718195
220,1596844800,11800.06445,11558.43164,11604.55371,11754.0459,17572057837.0,0.0
221,1596931200,11806.05664,11548.78418,11737.3252,11675.73926,17489608833.0,0.249996603
222,1597017600,12045.14063,11662.25684,11662.25684,11878.11133,26114112569.0,0.048062444
223,1597104000,11932.71094,11195.70898,11881.64746,11410.52539,27039782640.0,0.237603708
224,1597190400,11748.39648,11249.60547,11404.59668,11584.93457,25064548486.0,-0.069789254
225,1597276800,11796.39648,11216.87207,11588.40527,11784.1377,27522199497.0,-0.009877831
226,1597363200,12150.99414,11685.45508,11772.65918,11768.87109,24237958589.0,0.071476548
227,1597449600,11963.20313,11768.69727,11768.69727,11865.69824,23354924400.0,0.0
228,1597536000,11934.90137,11737.18848,11866.68555,11892.80371,20583375490.0,0.0
229,1597622400,12359.05664,11806.69629,11895.6582,12254.40234,28227687027.0,0.17367728
230,1597708800,12335.70703,11954.52539,12251.89551,11991.2334,26043227672.0,0.129229418
231,1597795200,12028.92383,11687.33301,11990.88477,11758.2832,24502851117.0,0.0
232,1597881600,11900.41113,11710.06348,11761.5,11878.37207,20175242945.0,0.000885634
233,1597968000,11899.25977,11564.97949,11878.02637,11592.48926,23762425999.0,0.102051464
234,1598054400,11689.40723,11448.80566,11585.47754,11681.8252,20224191306.0,0.0
235,1598140800,11713.42969,11559.9209,11679.69629,11664.84766,18482062658.0,0.0
236,1598227200,11807.63184,11623.25,11663.68945,11774.5957,20681511755.0,0.279205111
237,1598313600,11778.2998,11189.85059,11773.58887,11366.13477,26301509932.0,0.0
238,1598400000,11530.05273,11296.99316,11366.89453,11488.36328,22466660958.0,-0.04144762
239,1598486400,11570.78613,11185.94141,11485.6084,11323.39746,23240415076.0,0.132531446
240,1598572800,11545.61523,11316.42285,11325.2959,11542.5,19807127588.0,0.007225548
241,1598659200,11585.64063,11466.29297,11541.05469,11506.86523,17485597759.0,0.0
242,1598745600,11715.26465,11492.38184,11508.71387,11711.50586,19760127945.0,0.0
243,1598832000,11768.87695,11598.31836,11713.30664,11680.82031,22285928250.0,0.145073584
244,1598918400,12067.08105,11601.12891,11679.31641,11970.47852,27311555343.0,0.119416011
245,1599004800,11964.82324,11290.79395,11964.82324,11414.03418,28037405299.0,0.0
246,1599091200,11443.02246,10182.46484,11407.19141,10245.29688,31927261555.0,0.064672166
247,1599177600,10663.91992,10207.94043,10230.36523,10511.81348,29965130374.0,-0.016318767
248,1599264000,10581.57129,9946.675781,10512.53027,10169.56738,44916565292.0,0.0
249,1599350400,10353.92773,10056.88574,10167.2168,10280.35156,37071460174.0,-0.285683411
250,1599436800,10399.15332,9916.493164,10280.99805,10369.56348,33703098409.0,0.105814015
251,1599523200,10414.77539,9945.110352,10369.30664,10131.5166,33430927462.0,0.018414091
252,1599609600,10350.54297,10017.25098,10134.15137,10242.34766,24128292755.0,0.167709623
253,1599696000,10503.91211,10238.13574,10242.33008,10363.13867,54406443211.0,0.106415153
254,1599782400,10434.92285,10140.83691,10369.02832,10400.91504,45201121775.0,0.062488595
255,1599868800,10578.83789,10292.38672,10409.86133,10442.1709,36750077324.0,0.399498916
256,1599955200,10577.21484,10224.33008,10452.39941,10323.75586,36506852789.0,0.115720296
257,1600041600,10800.01074,10266.00879,10328.73438,10680.83789,35453581940.0,0.159559775
258,1600128000,10938.63184,10656.45996,10677.75488,10796.95117,32509451925.0,0.035686361
259,1600214400,11100.12402,10704.88477,10797.76172,10974.90527,30769986455.0,0.298911555
260,1600300800,11037.4209,10774.62793,10973.25195,10948.99023,38151810523.0,0.0
261,1600387200,11034.9082,10829.65723,10951.82031,10944.58594,26341903912.0,0.005347991
262,1600473600,11134.09277,10909.61816,10933.75293,11094.34668,22764204008.0,0.0
263,1600560000,11095.87012,10814.47754,11095.87012,10938.27148,24699523788.0,0.0
264,1600646400,10988.30469,10380.26074,10934.92578,10462.25977,28884999244.0,0.053278973
265,1600732800,10568.07715,10382.72656,10459.62402,10538.45996,23621787804.0,0.0
266,1600819200,10537.82813,10197.86523,10535.49219,10246.18652,23788661867.0,0.114160143
267,1600905600,10771.05664,10231.49023,10248.78613,10760.06641,47144380902.0,0.034256057
268,1600992000,10777.69629,10578.91406,10761.10938,10692.7168,39348590957.0,-0.08858018
269,1601078400,10772.99902,10667.28125,10695.5752,10750.72363,46852525493.0,0.0
270,1601164800,10803.97656,10622.92188,10746.89258,10775.26953,53745972818.0,0.0
271,1601251200,10945.34766,10703.89355,10776.61328,10709.65234,47762394731.0,0.110981429
272,1601337600,10860.00098,10649.49512,10709.65039,10844.64063,46582396602.0,0.147327277
273,1601424000,10847.25684,10669.32129,10843.87109,10784.49121,44171073700.0,0.118894613
274,1601510400,10933.62402,10472.35645,10795.25488,10619.45215,40023134100.0,0.108388415
275,1601596800,10657.83789,10416.68945,10619.82129,10575.97461,48661453918.0,0.047333757
276,1601683200,10598.94043,10511.12988,10575.10059,10549.3291,44660271563.0,0.0
277,1601769600,10686.0,10534.3916,10550.44043,10669.58301,71251776995.0,-0.150017262
278,1601856000,10793.50781,10634.60059,10676.5293,10793.33984,47537578009.0,-0.082104402
279,1601942400,10797.57813,10528.89063,10796.30664,10604.40625,42623695307.0,0.381769048
280,1602028800,10680.50781,10562.50684,10603.35547,10668.96875,37799458436.0,0.0
281,1602115200,10945.7373,10562.60645,10669.37109,10915.68555,63314794397.0,0.036089674
282,1602201600,11102.67188,10846.85059,10927.91309,11064.45801,22799117613.0,0.01816608
283,1602288000,11442.21094,11056.94043,11059.14258,11296.36133,22877978588.0,0.499146332
284,1602374400,11428.81348,11288.62793,11296.08203,11384.18164,19968627060.0,0.0
285,1602460800,11698.46777,11240.68652,11392.63574,11555.36328,26163972642.0,0.171942628
286,1602547200,11548.98438,11321.22461,11548.71973,11425.89941,24241420251.0,0.15449768
287,1602633600,11539.97754,11307.83105,11429.04785,11429.50684,24103426719.0,0.2046485
288,1602720000,11569.91406,11303.60352,11426.60254,11495.34961,24487233058.0,0.0
289,1602806400,11540.06152,11223.0127,11502.82813,11322.12305,25635480772.0,0.077625365
290,1602892800,11386.26172,11285.3457,11322.12305,11358.10156,19130430174.0,0.0
291,1602979200,11483.35938,11347.57813,11355.98242,11483.35938,18283314340.0,0.0
292,1603065600,11799.09277,11408.29004,11495.03809,11742.03711,23860769928.0,0.121951397
293,1603152000,11999.91797,11681.48047,11745.97461,11916.33496,30915821592.0,0.084111291
294,1603238400,13184.56641,11900.92871,11913.07715,12823.68945,43414712626.0,0.144929722
295,1603324800,13161.59375,12717.09375,12801.63574,12965.8916,34729759598.0,0.067343041
296,1603411200,13015.96191,12752.64746,12971.54883,12931.53906,28974975003.0,0.239789249
297,1603497600,13145.06641,12885.74707,12931.57422,13108.0625,24542317940.0,0.222189605
298,1603584000,13329.18359,12910.06152,13108.06348,13031.17383,24406920575.0,0.358559202
299,1603670400,13225.29785,12822.38281,13031.20117,13075.24805,29461458313.0,-0.021866732
300,1603756800,13759.66895,13060.83789,13075.24219,13654.21875,33749878156.0,0.135445252
301,1603843200,13837.69531,12932.25098,13654.21484,13271.28516,35867318895.0,0.036478937
302,1603929600,13612.04785,12980.05957,13271.29883,13437.88281,56499499598.0,0.212571396
303,1604016000,13651.5166,13136.19824,13437.87402,13546.52246,30581485201.0,0.045335646
304,1604102400,14028.21387,13457.53027,13546.53223,13780.99512,30306464719.0,0.133378804
305,1604188800,13862.0332,13628.37793,13780.99512,13737.10938,24453857900.0,0.0
306,1604275200,13808.32324,13243.16016,13737.03223,13550.48926,30771455468.0,0.222403632
307,1604361600,13984.98145,13325.44141,13550.45117,13950.30078,29869951617.0,-0.135079398
308,1604448000,14218.7666,13580.47168,13950.48828,14133.70703,35116364962.0,0.088426025
309,1604534400,15706.4043,14102.08887,14133.7334,15579.84863,40856321439.0,0.117666438
310,1604620800,15903.4375,15226.83984,15579.72949,15565.88086,39837841971.0,0.236081728
311,1604707200,15737.0957,14423.20313,15565.88086,14833.75391,35024953706.0,0.144745184
312,1604793600,15637.32031,14744.11035,14833.75391,15479.56738,26632075029.0,0.116691635
313,1604880000,15785.13672,14865.5293,15479.5957,15332.31543,34149115566.0,0.189620624
314,1604966400,15450.3291,15124.95996,15332.35059,15290.90234,25574938143.0,0.123993534
315,1605052800,15916.26074,15290.00684,15290.90918,15701.33984,29772374934.0,0.038461135
316,1605139200,16305.00391,15534.77148,15701.29883,16276.34375,34175758344.0,0.143527429
317,1605225600,16463.17773,15992.15234,16276.44043,16317.80859,31599492172.0,0.11368005
318,1605312000,16317.80859,15749.19336,16317.80859,16068.13867,27481710135.0,-0.315286626
