Open,High,Low,Close,Volume,Timestamp,Score
6467.253906,6467.500977,6117.837891,6242.193848,34885225901,1585353600,0.100453015
6245.624512,6250.467285,5920.085938,5922.042969,28373690931,1585440000,0.112418781
5925.538574,6517.195801,5903.234375,6429.841797,37101651525,1585526400,0.015881456
6430.606445,6504.515137,6374.162109,6438.644531,32786468812,1585612800,-0.103538382
6437.319336,6612.57373,6202.373535,6606.776367,40346426266,1585699200,-0.03170234
6606.776367,7088.247559,6595.918457,6793.624512,47660646124,1585785600,0.043409651
6797.396484,7003.220703,6673.335938,6733.387207,38976504903,1585872000,0.040276212
6738.382813,6878.953613,6696.484863,6867.527344,33185988584,1585958400,0
6862.537598,6883.414063,6715.929199,6791.129395,29510409856,1586044800,0.181810704
6788.049805,7271.78125,6782.889648,7271.78125,46896904615,1586131200,0.062082795
7273.644043,7427.939453,7136.714355,7176.414551,44243482668,1586217600,0.022279398
7179.283203,7356.223633,7153.305664,7334.098633,37563249549,1586304000,-0.006822981
7337.966309,7341.448242,7179.094238,7302.089355,34815139178,1586390400,-0.047593015
7303.81543,7303.81543,6802.475098,6865.493164,43622840992,1586476800,0.041238276
6867.44043,6926.069824,6789.920898,6859.083008,31222085946,1586563200,-0.249970615
6858.067871,7119.947266,6811.078125,6971.091797,35759567632,1586649600,0
6965.616699,6965.616699,6668.259766,6845.037598,38619308647,1586736000,-0.081321525
6843.281738,6958.557129,6793.821289,6842.427734,34110434052,1586822400,0.145422147
6845.561523,6928.664551,6633.402832,6642.109863,32288311031,1586908800,0.128186264
6640.454102,7134.450684,6555.504395,7116.804199,46783242377,1586995200,0.147362299
7116.552734,7167.183105,7050.332031,7096.18457,32513423567,1587081600,0.103606109
7092.291504,7269.956543,7089.24707,7257.665039,32447188386,1587168000,0
7260.922363,7280.521973,7167.054688,7189.424805,31311210215,1587254400,0.200411771
7186.873535,7240.290527,6835.50293,6881.958496,37747113936,1587340800,-0.192859481
6879.78418,6934.551758,6834.442383,6880.323242,32589741511,1587427200,-0.072770001
6879.44043,7145.865723,6867.781738,7117.20752,33249153866,1587513600,-0.008267348
7121.306152,7491.785156,7081.594727,7429.724609,43500782316,1587600000,0
7434.181641,7574.195801,7434.181641,7550.900879,34636526286,1587686400,0.021712527
7550.48291,7641.36377,7521.672363,7569.936035,32941541447,1587772800,0
7570.13916,7700.594238,7561.407715,7679.867188,33070154491,1587859200,0
7679.418945,7795.601074,7679.418945,7795.601074,36162144725,1587945600,-0.0319548
7796.970215,7814.527344,7730.806641,7807.058594,33187959921,1588032000,0.022661281
7806.712402,8871.753906,7786.049316,8801.038086,60201052203,1588118400,0.165929773
8797.669922,9440.650391,8533.255859,8658.553711,66964629541,1588204800,-0.015578843
8672.782227,9048.023438,8667.763672,8864.766602,44068389997,1588291200,-0.144935584
8869.057617,9007.1875,8811.366211,8988.59668,40134388683,1588377600,0.1109474
8983.614258,9167.78125,8830.97168,8897.46875,47101785174,1588464000,0
8895.745117,8956.90625,8645.024414,8912.654297,45718796276,1588550400,-0.017463669
8912.832031,9062.415039,8856.827148,9003.070313,43148462663,1588636800,0.155015922
9007.441406,9411.467773,8966.706055,9268.761719,49371886931,1588723200,0.037034503
9261.895508,9992.664063,9138.322266,9951.518555,61112700562,1588809600,0.114025119
9936.162109,9996.743164,9767.172852,9842.666016,51780748042,1588896000,0.01658812
9840.90625,9913.863281,9580.644531,9593.896484,46566121841,1588982400,-0.099348564
9591.168945,9595.581055,8395.107422,8756.430664,63325279337,1589068800,-0.257129818
8755.535156,9033.470703,8374.323242,8601.795898,57119858802,1589155200,0.05991362
8610.385742,8949.898438,8569.643555,8804.477539,42142717533,1589241600,0.288632965
8805.387695,9317.878906,8805.387695,9269.987305,45558144023,1589328000,-0.099332003
9271.329102,9793.268555,9255.035156,9733.72168,56426907637,1589414400,-0.05932608
9734.291016,9755.828125,9261.398438,9328.197266,48158802327,1589500800,0.181625897
9333.240234,9564.205078,9260.694336,9377.013672,36164766408,1589587200,0
9374.929688,9823.001953,9349.545898,9670.739258,40084250663,1589673600,0.655572265
9675.695313,9906.030273,9570.359375,9726.575195,41827139896,1589760000,0.229476221
9727.063477,9836.047852,9539.624023,9729.038086,39254288955,1589846400,0.325255682
9725.329102,9804.793945,9447.201172,9522.981445,36546239703,1589932800,0.100231401
9522.740234,9555.242188,8869.930664,9081.761719,39326160532,1590019200,0.070030836
9080.334961,9232.936523,9008.638672,9182.577148,29810773699,1590105600,0.105262807
9185.0625,9302.501953,9118.108398,9209.287109,27727866812,1590192000,0
9212.283203,9288.404297,8787.250977,8790.368164,32518803300,1590278400,0.552936946
8786.107422,8951.005859,8719.667969,8906.93457,31288157264,1590364800,0
8909.585938,8991.967773,8757.293945,8835.052734,29584186947,1590451200,0.047619042
8837.380859,9203.320313,8834.157227,9181.017578,32740536902,1590537600,-0.0138906
9184.945313,9546.319336,9148.457031,9525.750977,34367073114,1590624000,0.047801169
9528.355469,9573.666992,9379.338867,9439.124023,32896642044,1590710400,0.026315407
9438.914063,9704.030273,9366.729492,9700.414063,32722975141,1590796800,0
9700.105469,9700.34375,9432.296875,9461.058594,27773290299,1590883200,0
9463.605469,10199.56543,9450.899414,10167.26855,35198901068,1590969600,0.259239678
10162.97363,10182.34082,9460.571289,9529.803711,39137252109,1591056000,-0.070075446
9533.760742,9682.859375,9471.84668,9656.717773,25007459262,1591142400,0.025899577
9655.854492,9887.610352,9525.24707,9800.636719,25921805072,1591228800,0.04902295
9800.21582,9869.237305,9663.216797,9665.533203,23509628646,1591315200,0.108747097
9664.904297,9773.431641,9591.024414,9653.679688,20438419222,1591401600,0
9653.00293,9768.498047,9458.150391,9758.852539,25015250846,1591488000,0
9760.063477,9782.306641,9675.885742,9771.489258,21486346312,1591574400,0.187673097
9774.360352,9836.369141,9664.719727,9795.700195,23717842783,1591660800,0.045004051
9794.119141,9908.896484,9728.291016,9870.094727,25706567601,1591747200,0.044068995
9870.078125,9938.297852,9263.069336,9321.78125,30247143440,1591833600,0
9320.69043,9540.46582,9285.851563,9480.84375,22610564515,1591920000,-0.025374573
9480.735352,9493.211914,9396.009766,9475.277344,17564322315,1592006400,0.304911659
9477.553711,9482.270508,9347.59375,9386.788086,18991732746,1592092800,0
9386.035156,9504.860352,8990.175781,9450.702148,26699704768,1592179200,0.081413321
9454.266602,9579.430664,9400.445313,9538.024414,21565537209,1592265600,-0.052483563
9533.78418,9540.422852,9327.339844,9480.254883,20177709879,1592352000,0
9481.567383,9482.782227,9328.395508,9411.84082,17770083003,1592438400,-0.064978172
9410.293945,9440.875977,9274.295898,9288.018555,19632223107,1592524800,-0.039275949
9290.959961,9394.97168,9247.379883,9332.34082,17130541557,1592611200,0
9330.926758,9401.107422,9300.430664,9303.629883,15324301169,1592697600,0
9300.915039,9655.073242,9296.87207,9648.717773,21104009514,1592784000,0.032852081
9644.076172,9670.541016,9547.24707,9629.658203,17006433272,1592870400,-0.020613432
9632.149414,9680.367188,9278.233398,9313.610352,18961716076,1592956800,0.089712249
9314.126953,9340.161133,9095.324219,9264.813477,18616048626,1593043200,0
9260.995117,9310.516602,9101.738281,9162.917969,18341465837,1593129600,0.120103845
9167.824219,9207.810547,8998.216797,9045.390625,17273093144,1593216000,0
9048.460938,9197.546875,8975.525391,9143.582031,14560870760,1593302400,0
9140.029297,9237.573242,9041.875977,9190.854492,16460547078,1593388800,0.140370142
9185.581055,9217.835938,9084.837891,9137.993164,15735797744,1593475200,0.000950385
9145.985352,9309.754883,9104.735352,9228.325195,15971550355,1593561600,-0.029714488
9231.139648,9274.962891,9036.623047,9123.410156,16338916796,1593648000,-0.001557086
9124.842773,9202.344727,9058.794922,9087.303711,13078970999,1593734400,0
9084.233398,9183.295898,9053.629883,9132.488281,12290528515,1593820800,0
9126.09082,9162.183594,8977.015625,9073.942383,12903406143,1593907200,0
9072.849609,9375.474609,9058.664063,9375.474609,17889263252,1593993600,0.130376857
9349.161133,9360.617188,9201.81543,9252.277344,13839652595,1594080000,0.04777712
9253.020508,9450.335938,9249.5,9428.333008,19702359883,1594166400,0
9427.994141,9431.378906,9234.999023,9277.967773,18000702524,1594252800,-0.105355395
9273.357422,9287.47168,9118.001953,9278.807617,16860035605,1594339200,0.014232898
9277.511719,9293.532227,9199.485352,9240.34668,13249910444,1594425600,-0.079995281
9241.054688,9319.418945,9197.450195,9276.5,14452361907,1594512000,0.083480606
9277.205078,9306.405273,9224.292969,9243.614258,17519821266,1594598400,-0.004276954
9238.703125,9283.841797,9171.661133,9243.213867,18085038362,1594684800,0.080570798
9241.897461,9275.325195,9171.933594,9192.836914,15844731575,1594771200,0.084682356
9191.980469,9214.3125,9088.947266,9132.227539,15713967523,1594857600,0.008012178
9131.8125,9182.253906,9089.202148,9151.392578,13944570749,1594944000,-0.022302891
9151.183594,9230.983398,9100.824219,9159.040039,12252601475,1595030400,0
9158.005859,9201.398438,9097.632813,9185.817383,12939002784,1595116800,0
9187.220703,9214.270508,9137.509766,9164.231445,13755604146,1595203200,-0.030320182
9162.514648,9407.262695,9149.389648,9374.887695,18069581956,1595289600,0.194394422
9375.080078,9530.518555,9319.65332,9525.363281,16532254884,1595376000,0.14935992
9527.141602,9610.24707,9483.003906,9581.072266,18146399002,1595462400,0.093818682
9585.514648,9623.336914,9481.454102,9536.892578,16552768325,1595548800,0.155699787
9539.485352,9704.556641,9530.211914,9677.113281,16610070933,1595635200,0
9680.234375,10023.80762,9652.847656,9905.166992,20507998997,1595721600,-0.101762867
9905.217773,11298.22168,9903.969727,10990.87305,35359749590,1595808000,0.13318645
11017.46387,11204.32715,10632.63184,10912.82324,28766551142,1595894400,0.152400935
10912.95313,11304.39746,10856.1416,11100.46777,24617249715,1595980800,0.128815612
11099.83301,11169.35645,10895.45508,11111.21387,22857247901,1596067200,0.184661458
11110.21094,11415.86426,10987.05371,11323.4668,23160469766,1596153600,0.093991434
11322.57031,11794.77539,11239.68262,11759.59277,26075670303,1596240000,0.384929678
11758.76465,12034.14453,11018.12988,11053.61426,27410067336,1596326400,0
11043.76855,11453.0791,11012.41504,11246.34863,20271713443,1596412800,0.17223883
11246.20313,11385.38184,11094.14551,11205.89258,21250197042,1596499200,0.070725579
11203.82324,11786.61719,11158.28516,11747.02246,24411254471,1596585600,0.211525827
11749.87109,11902.33594,11598.71387,11779.77344,23400740340,1596672000,0.158754696
11778.89453,11898.03809,11408.59375,11601.47266,23132312867,1596758400,0.145718195
11604.55371,11800.06445,11558.43164,11754.0459,17572057837,1596844800,0
11737.3252,11806.05664,11548.78418,11675.73926,17489608833,1596931200,0.249996603
11662.25684,12045.14063,11662.25684,11878.11133,26114112569,1597017600,0.048062444
11881.64746,11932.71094,11195.70898,11410.52539,27039782640,1597104000,0.237603708
11404.59668,11748.39648,11249.60547,11584.93457,25064548486,1597190400,-0.069789254
11588.40527,11796.39648,11216.87207,11784.1377,27522199497,1597276800,-0.009877831
11772.65918,12150.99414,11685.45508,11768.87109,24237958589,1597363200,0.071476548
11768.69727,11963.20313,11768.69727,11865.69824,23354924400,1597449600,0
11866.68555,11934.90137,11737.18848,11892.80371,20583375490,1597536000,0
11895.6582,12359.05664,11806.69629,12254.40234,28227687027,1597622400,0.17367728
12251.89551,12335.70703,11954.52539,11991.2334,26043227672,1597708800,0.129229418
11990.88477,12028.92383,11687.33301,11758.2832,24502851117,1597795200,0
11761.5,11900.41113,11710.06348,11878.37207,20175242945,1597881600,0.000885634
11878.02637,11899.25977,11564.97949,11592.48926,23762425999,1597968000,0.102051464
11585.47754,11689.40723,11448.80566,11681.8252,20224191306,1598054400,0
11679.69629,11713.42969,11559.9209,11664.84766,18482062658,1598140800,0
11663.68945,11807.63184,11623.25,11774.5957,20681511755,1598227200,0.279205111
11773.58887,11778.2998,11189.85059,11366.13477,26301509932,1598313600,0
11366.89453,11530.05273,11296.99316,11488.36328,22466660958,1598400000,-0.04144762
11485.6084,11570.78613,11185.94141,11323.39746,23240415076,1598486400,0.132531446
11325.2959,11545.61523,11316.42285,11542.5,19807127588,1598572800,0.007225548
11541.05469,11585.64063,11466.29297,11506.86523,17485597759,1598659200,0
11508.71387,11715.26465,11492.38184,11711.50586,19760127945,1598745600,0
11713.30664,11768.87695,11598.31836,11680.82031,22285928250,1598832000,0.145073584
11679.31641,12067.08105,11601.12891,11970.47852,27311555343,1598918400,0.119416011
11964.82324,11964.82324,11290.79395,11414.03418,28037405299,1599004800,0
11407.19141,11443.02246,10182.46484,10245.29688,31927261555,1599091200,0.064672166
10230.36523,10663.91992,10207.94043,10511.81348,29965130374,1599177600,-0.016318767
10512.53027,10581.57129,9946.675781,10169.56738,44916565292,1599264000,0
10167.2168,10353.92773,10056.88574,10280.35156,37071460174,1599350400,-0.285683411
10280.99805,10399.15332,9916.493164,10369.56348,33703098409,1599436800,0.105814015
10369.30664,10414.77539,9945.110352,10131.5166,33430927462,1599523200,0.018414091
10134.15137,10350.54297,10017.25098,10242.34766,24128292755,1599609600,0.167709623
10242.33008,10503.91211,10238.13574,10363.13867,54406443211,1599696000,0.106415153
10369.02832,10434.92285,10140.83691,10400.91504,45201121775,1599782400,0.062488595
10409.86133,10578.83789,10292.38672,10442.1709,36750077324,1599868800,0.399498916
10452.39941,10577.21484,10224.33008,10323.75586,36506852789,1599955200,0.115720296
10328.73438,10800.01074,10266.00879,10680.83789,35453581940,1600041600,0.159559775
10677.75488,10938.63184,10656.45996,10796.95117,32509451925,1600128000,0.035686361
10797.76172,11100.12402,10704.88477,10974.90527,30769986455,1600214400,0.298911555
10973.25195,11037.4209,10774.62793,10948.99023,38151810523,1600300800,0
10951.82031,11034.9082,10829.65723,10944.58594,26341903912,1600387200,0.005347991
10933.75293,11134.09277,10909.61816,11094.34668,22764204008,1600473600,0
11095.87012,11095.87012,10814.47754,10938.27148,24699523788,1600560000,0
10934.92578,10988.30469,10380.26074,10462.25977,28884999244,1600646400,0.053278973
10459.62402,10568.07715,10382.72656,10538.45996,23621787804,1600732800,0
10535.49219,10537.82813,10197.86523,10246.18652,23788661867,1600819200,0.114160143
10248.78613,10771.05664,10231.49023,10760.06641,47144380902,1600905600,0.034256057
10761.10938,10777.69629,10578.91406,10692.7168,39348590957,1600992000,-0.08858018
10695.5752,10772.99902,10667.28125,10750.72363,46852525493,1601078400,0
10746.89258,10803.97656,10622.92188,10775.26953,53745972818,1601164800,0
10776.61328,10945.34766,10703.89355,10709.65234,47762394731,1601251200,0.110981429
10709.65039,10860.00098,10649.49512,10844.64063,46582396602,1601337600,0.147327277
10843.87109,10847.25684,10669.32129,10784.49121,44171073700,1601424000,0.118894613
10795.25488,10933.62402,10472.35645,10619.45215,40023134100,1601510400,0.108388415
10619.82129,10657.83789,10416.68945,10575.97461,48661453918,1601596800,0.047333757
10575.10059,10598.94043,10511.12988,10549.3291,44660271563,1601683200,0
10550.44043,10686,10534.3916,10669.58301,71251776995,1601769600,-0.150017262
10676.5293,10793.50781,10634.60059,10793.33984,47537578009,1601856000,-0.082104402
10796.30664,10797.57813,10528.89063,10604.40625,42623695307,1601942400,0.381769048
10603.35547,10680.50781,10562.50684,10668.96875,37799458436,1602028800,0
10669.37109,10945.7373,10562.60645,10915.68555,63314794397,1602115200,0.036089674
10927.91309,11102.67188,10846.85059,11064.45801,22799117613,1602201600,0.01816608
11059.14258,11442.21094,11056.94043,11296.36133,22877978588,1602288000,0.499146332
11296.08203,11428.81348,11288.62793,11384.18164,19968627060,1602374400,0
11392.63574,11698.46777,11240.68652,11555.36328,26163972642,1602460800,0.171942628
11548.71973,11548.98438,11321.22461,11425.89941,24241420251,1602547200,0.15449768
11429.04785,11539.97754,11307.83105,11429.50684,24103426719,1602633600,0.2046485
11426.60254,11569.91406,11303.60352,11495.34961,24487233058,1602720000,0
11502.82813,11540.06152,11223.0127,11322.12305,25635480772,1602806400,0.077625365
11322.12305,11386.26172,11285.3457,11358.10156,19130430174,1602892800,0
11355.98242,11483.35938,11347.57813,11483.35938,18283314340,1602979200,0
11495.03809,11799.09277,11408.29004,11742.03711,23860769928,1603065600,0.121951397
11745.97461,11999.91797,11681.48047,11916.33496,30915821592,1603152000,0.084111291
11913.07715,13184.56641,11900.92871,12823.68945,43414712626,1603238400,0.144929722
12801.63574,13161.59375,12717.09375,12965.8916,34729759598,1603324800,0.067343041
12971.54883,13015.96191,12752.64746,12931.53906,28974975003,1603411200,0.239789249
12931.57422,13145.06641,12885.74707,13108.0625,24542317940,1603497600,0.222189605
13108.06348,13329.18359,12910.06152,13031.17383,24406920575,1603584000,0.358559202
13031.20117,13225.29785,12822.38281,13075.24805,29461458313,1603670400,-0.021866732
13075.24219,13759.66895,13060.83789,13654.21875,33749878156,1603756800,0.135445252
13654.21484,13837.69531,12932.25098,13271.28516,35867318895,1603843200,0.036478937
13271.29883,13612.04785,12980.05957,13437.88281,56499499598,1603929600,0.212571396
13437.87402,13651.5166,13136.19824,13546.52246,30581485201,1604016000,0.045335646
13546.53223,14028.21387,13457.53027,13780.99512,30306464719,1604102400,0.133378804
13780.99512,13862.0332,13628.37793,13737.10938,24453857900,1604188800,0
13737.03223,13808.32324,13243.16016,13550.48926,30771455468,1604275200,0.222403632
13550.45117,13984.98145,13325.44141,13950.30078,29869951617,1604361600,-0.135079398
13950.48828,14218.7666,13580.47168,14133.70703,35116364962,1604448000,0.088426025
14133.7334,15706.4043,14102.08887,15579.84863,40856321439,1604534400,0.117666438
15579.72949,15903.4375,15226.83984,15565.88086,39837841971,1604620800,0.236081728
15565.88086,15737.0957,14423.20313,14833.75391,35024953706,1604707200,0.144745184
14833.75391,15637.32031,14744.11035,15479.56738,26632075029,1604793600,0.116691635
15479.5957,15785.13672,14865.5293,15332.31543,34149115566,1604880000,0.189620624
15332.35059,15450.3291,15124.95996,15290.90234,25574938143,1604966400,0.123993534
15290.90918,15916.26074,15290.00684,15701.33984,29772374934,1605052800,0.038461135
15701.29883,16305.00391,15534.77148,16276.34375,34175758344,1605139200,0.143527429
16276.44043,16463.17773,15992.15234,16317.80859,31599492172,1605225600,0.11368005
16317.80859,16317.80859,15749.19336,16068.13867,27481710135,1605312000,-0.315286626
16068.13965,16123.11035,15793.53418,15955.58789,23653867583,1605398400,0.142464612
15955.57715,16816.18164,15880.70605,16716.11133,31526766675,1605484800,0.08260376
16685.69141,17782.91992,16564.54492,17645.40625,39006849170,1605571200,0.13789682
17645.19141,18393.94922,17352.90625,17804.00586,49064800278,1605657600,0.142088259
17803.86133,18119.54688,17382.55469,17817.08984,36985055355,1605744000,0.144014049
17817.08398,18773.22656,17765.79492,18621.31445,36992873940,1605830400,0.106961248
18621.31641,18936.62109,18444.35938,18642.23242,39650210707,1605916800,0.257297708
18642.23242,18688.96875,17671.38477,18370.00195,41280434226,1606003200,0
18370.01758,18711.42578,18000.79688,18364.12109,42741112308,1606089600,0.225088473
18365.01563,19348.27148,18128.65625,19107.46484,51469565009,1606176000,0.382923703
19104.41016,19390.96484,18581.14648,18732.12109,43710357371,1606262400,0.090646068
18729.83984,18866.28516,16351.03516,17150.62305,61396835737,1606348800,-0.286218833
17153.91406,17445.02344,16526.42383,17108.40234,38886494645,1606435200,0.135660248
17112.93359,17853.93945,16910.65234,17717.41406,32601040734,1606521600,0.283066523
17719.63477,18283.62891,17559.11719,18177.48438,31133957704,1606608000,0
18178.32227,19749.26367,18178.32227,19625.83594,47728480399,1606694400,0.075402326
19633.76953,19845.97461,18321.92188,18802.99805,49633658712,1606780800,0.276533788
18801.74414,19308.33008,18347.71875,19201.0918,37387697139,1606867200,0.122890238
19205.92578,19566.19141,18925.78516,19445.39844,31930317405,1606953600,0.027304852
19446.9668,19511.4043,18697.19336,18699.76563,33872388058,1607040000,0.165459757
18698.38477,19160.44922,18590.19336,19154.23047,27242455064,1607126400,0.159521958
19154.17969,19390.5,18897.89453,19345.12109,25293775714,1607212800,0.211740692
19343.12891,19411.82813,18931.14258,19191.63086,26896357742,1607299200,0.084278401
19191.5293,19283.47852,18269.94531,18321.14453,31692288756,1607385600,0.006187486
18320.88477,18626.29297,17935.54688,18553.91602,34420373071,1607472000,0.067758941
18553.29883,18553.29883,17957.06445,18264.99219,25547132265,1607558400,0.05457607
18263.92969,18268.45313,17619.5332,18058.9043,27919640985,1607644800,0.118050639
18051.32031,18919.55078,18046.04102,18803.65625,21752580802,1607731200,0.222048793
18806.76563,19381.53516,18734.33203,19142.38281,25450468637,1607817600,0.207657344
19144.49219,19305.09961,19012.70898,19246.64453,22473997681,1607904000,0.187998386
19246.91992,19525.00781,19079.8418,19417.07617,26741982541,1607990400,0.100462165
19418.81836,21458.9082,19298.31641,21310.59766,44409011479,1608076800,0.141895348
21308.35156,23642.66016,21234.67578,22805.16211,71378606374,1608163200,0.246893634
22806.79688,23238.60156,22399.8125,23137.96094,40387896275,1608249600,-0.011515485
23132.86523,24085.85547,22826.47266,23869.83203,38487546580,1608336000,0.306506249
